"","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","D_N_DISPUTED_ACTS","PURCHASE","UNIQUE_ID"
"51858",77,5500,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,20.8802831142568,0,0,195907,10000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,47,0,1,0,0,0,1,1,1,1,1,0,0,4461
"35759",5,1000,23.4,234,0,1728.33162193699,0,99.930935709739,0,0,36,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,1,36,23.4,0,2,26,4,0,0,25,0,0,0,7,0,1,0,1000,5,27,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,53,0,1,0,0,0,1,1,1,1,1,0,0,4465
"64166",13,49000,8.9,4363,3,2233,1,138,3,0,36,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,4000,0,187.545454545455,0,2,2012,0,437,0,0,0,0,0,0,0,100,0,0,0,0,1,11,0,10000,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,61,1,1,0,0,0,0,0,1,1,1,0,0,4470
"80493",20,10005,43,4301,0,1728.33162193699,0,99.930935709739,1,0,20,10005,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,43,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,0,1,0,0,0,0,334,0,4,1,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,51,0,0,0,1,0,1,1,1,1,0,0,0,4471
"66920",34,54550,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,1,0,120,0,91,0,1,21,13,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,34,11.2529557030406,0,23,2,28,1,0,14.3,0,0,0,3,0,0,0,0,6,11,0,632,0,0,0,2.33666142281372,0.536986301369863,7.53598050258877,2.48634096737679,1.28191739298384,33,0,1,0,0,0,1,1,0,0,1,0,0,4472
"47278",32,44500,2.1,934,0,1728.33162193699,1,40,0,0,40,0,360,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,281,0,152,0,0,7,0,9,0,0,83.3,0,0,0,0,0,11,0,1500,0,38,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,43,0,0,1,0,0,1,0,0,1,1,0,1,4473
"69726",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,34,0,0,1,0,1,1,1,1,1,1,0,0,4477
"64525",17,9714,63.2,6138,0,1728.33162193699,0,99.930935709739,0,0,17,9714,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,6,2.33666142281372,3.14067227136849,7.53598050258877,1.41369863013699,1.28191739298384,49,0,0,0,1,0,1,1,1,1,1,0,0,4478
"80914",31,8657,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,31,1,26.6519337016575,0,0,1,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,76,11.2529557030406,0,8,5,13,1,0,20,0,0,0,2,1,0,0,0,3,15,0,149,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,66,0,1,0,0,0,1,1,0,1,1,0,0,4480
"53008",6,302014,52.1,70110,3,140,4,130,4,2,15,56954,185,1,26.6519337016575,0,0,2,67.6,0,0,187.545454545455,1,2,5722,0,331,26.3,2317,2,0,2,0,0,96.7,0,0,0,0,3,11,0,7000,0,20.8802831142568,0,81,24012,16700,0,2.33666142281372,3.14067227136849,11.7945205479452,2.48634096737679,1.29041095890411,47,1,0,1,0,0,0,0,0,1,0,0,0,4481
"72097",48,50296,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,179,0,14,29,9,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,96,0,0,54,9,65,2,0,38.5,0,0,0,2,0,4,0,3800,0,12,0,801,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,64,1,0,0,1,0,1,1,0,0,1,0,0,4482
"90639",30,44000,1.6,715,1,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,238,0,288,0,0,0,0,0,0,0,100,0,0,0,0,0,5,0,2000,0,20.8802831142568,0,0,0,12000,0,2.33666142281372,3.14067227136849,24.0383561643836,2.48634096737679,1.28191739298384,62,1,0,1,0,0,1,1,1,1,1,0,1,4483
"41364",3,19800,0,0,0,1728.33162193699,2,119,0,0,62,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,0,3,123,0,0,0,0,0,0,0,91.7,0,0,0,1,0,7,0,2000,0,20.8802831142568,0,0,0,15000,0,2.33666142281372,3.87123287671233,0.29041095890411,2.48634096737679,1.28191739298384,42,1,0,0,0,0,1,0,1,1,1,0,1,4488
"90252",10,354437,6.7,8969,2,0,5,123,6,1,11,20159,166,1,26.6519337016575,0,0,0,52.1986768597471,4000,0,187.545454545455,1,2,917,0,74,0,0,0,0,0,0,0,97.6,0,0,0,2,1,12,1,3000,0,20.8802831142568,0,222,0,30000,0,2.33666142281372,0.29041095890411,3.28903361030017,2.48634096737679,1.28191739298384,35,1,0,0,1,0,0,0,0,1,1,0,1,4489
"12771",13,233064,12.5,2391,1,0,0,99.930935709739,0,0,42.1564612125492,0,58,0,26.6519337016575,0,0,0,52.1986768597471,400,0,187.545454545455,0,2,0,1,43,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,1,4,0,0,0,20.8802831142568,0,1504,0,10000,0,2.33666142281372,2.28493150684932,7.53598050258877,2.48634096737679,1.28191739298384,52,1,0,0,1,0,0,1,0,1,1,0,0,4491
"45263",28,27259,12.3,3341,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,3321,0,208,11.2529557030406,0,1,0,1,0,0,83.3,0,0,3,5,0,6,0,0,8,72,0,0,0,22000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,0.0383561643835616,59,0,0,0,1,0,1,1,1,1,1,0,1,4492
"62750",103,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,1,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,48,0,1,0,0,0,1,1,1,1,1,0,0,4493
"63923",2,128359,87,24891,1,0,2,9,1,7,4,23909,27,1,26.6519337016575,0,0,0,52.1986768597471,99750,0,187.545454545455,0,0,2518.65422661871,2,4,62.2,871,3,0,4,1,0,87.5,0,0,0,12,2,4,0,800,0,13,10071,764,0,0,4,0.786301369863014,2.12328767123288,7.53598050258877,1.41369863013699,1.28191739298384,30,1,0,1,0,0,0,0,0,1,1,0,0,4494
"28369",10,10486,94,9859,0,1728.33162193699,1,19,1,1,11,10486,84,0.668493150684932,68,7,0,0,52.1986768597471,10486,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,2,3,3,0,0,40,1,0,0,7,1,0,1,0,10,4,4142,1103,0,0,0,1.62465753424658,5.7013698630137,7.53598050258877,2.48634096737679,1.28191739298384,40,0,0,0,1,0,1,0,0,0,1,0,0,4495
"67429",27,174408,1.4,704,2,1728.33162193699,0,99.930935709739,2,1,27,1408,35,1,26.6519337016575,0,0,1,27.8,0,0,187.545454545455,0,0,157,0,139,0,0,0,0,0,0,0,100,0,0,0,0,1,8,0,2000,0,20.8802831142568,0,863,0,24000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,2.29041095890411,50,0,0,0,1,0,1,1,0,1,0,0,0,4496
"71754",1,136808,98.7,50216,1,487,1,1,9,2,1,50457,32,0,26.6519337016575,0,0,0,52.1986768597471,23101,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,9,0,10,0,0,91.7,0,0,0,13,2,1,2,0,2,64,22701,803,0,0,0,0.372602739726027,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,64,0,1,0,0,0,0,0,0,1,1,0,0,4497
"14494",18,183468,0.4,82252,0,1728.33162193699,0,99.930935709739,3,2,18,137468,140.24170172978,0.668493150684932,26.6519337016575,0,0,2,52.1986768597471,0,0,187.545454545455,0,1,48,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,1,2,6,0,0,0,20.8802831142568,0,0,0,12400,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.53698630136986,50,0,1,0,0,0,1,1,1,1,1,0,0,4498
"7232",2,30500,76.7,23407,2,11704,2,216,3,0,7,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,30500,0,187.545454545455,0,0,2518.65422661871,0,219,11.2529557030406,0,0,0,0,0,0,90.9,0,0,0,2,2,2,2,0,0,75,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,67,0,0,0,0,0,0,0,1,1,1,0,0,4499
"68651",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,11,0,0,0,0,4,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,38,0,0,1,0,1,1,1,1,1,1,0,0,4500
"50697",17,38484,28.1,10824,0,1728.33162193699,2,73,0,1,17,8484,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,1359,0,390,0,0,0,0,0,0,0,100,0,0,0,0,0,7,0,5000,0,20.8802831142568,0,0,0,0,6,2.33666142281372,3.14067227136849,7.53598050258877,1.41917808219178,1.28191739298384,23,1,1,0,0,0,1,0,1,1,1,0,0,4503
"75670",2,731643,14.6,10573,0,1728.33162193699,1,30,0,0,30,0,257,2,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2643,2,307,0,0,0,0,0,0,0,92.6,0,0,0,1,0,10,0,6000,0,20.8802831142568,0,0,342077,15000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,51,1,1,0,0,0,1,0,0,1,1,0,0,4504
"73815",9,461115,8.2,3298,0,1728.33162193699,1,53,0,0,53,0,121,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,582,1,166,0,0,0,0,0,0,0,100,0,0,0,7,0,3,0,1100,0,20.8802831142568,0,3110,0,30000,0,2.33666142281372,0.704109589041096,7.53598050258877,2.48634096737679,1.28191739298384,73,1,0,0,0,0,1,0,0,1,1,0,0,4506
"94960",3,133860,57.4,77786,5,463,2,46,5,4,6,65594,30,0.668493150684932,26.6519337016575,0,0,2,4.3,25250,0,187.545454545455,3,6,0,6,161,47,5220,0,0,0,0,0,97.7,0,0,0,13,7,22,0,5000,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,45,0,0,0,0,0,0,0,0,1,0,1,1,4508
"9310",0,116461,49.8,57991,2,1184,1,2,2,3,2,63399,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,1000,0,187.545454545455,0,1,3432,0,80,0,0,0,0,0,0,0,92,0,0,0,4,2,11,2,500,0,20.8802831142568,0,0,0,40000,9,2.33666142281372,3.14067227136849,7.53598050258877,2.24657534246575,1.28191739298384,37,0,0,0,1,0,0,0,1,1,1,0,0,4509
"55803",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,58,0,0,0,0,1,1,1,1,1,1,0,0,4511
"56465",17,153852,37.6,40031,1,0,6,172,0,2,23,39814,41,1,26.6519337016575,0,0,1,0,0,3,330,0,3,2789,1,357,1,166,0,0,0,0,0,97.6,0,0,1,3,1,24,0,6800,1,20.8802831142568,0,516,0,10000,0,2.33666142281372,3.37534246575342,7.53598050258877,2.48634096737679,1.28191739298384,49,1,1,0,0,0,0,0,0,1,0,0,0,4513
"43768",18,22500,40.5,9123,0,1728.33162193699,1,87,2,0,54,0,238,0.668493150684932,72,1,0,0,52.1986768597471,0,0,93,0,0,7835,0,234,4.8,0,2,0,2,0,0,88.9,0,0,0,0,0,11,0,1600,1,20.8802831142568,0,565,0,10000,0,2.33666142281372,3.70958904109589,19.5424657534247,2.48634096737679,1.28191739298384,78,1,0,0,0,0,1,0,0,0,1,0,1,4514
"66787",51,27808,45.8,12727,0,1728.33162193699,1,89,0,0,89,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,6364,0,225,0,0,0,0,0,0,0,100,0,0,0,1,0,3,0,3900,0,20.8802831142568,0,0,0,10100,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,93,1,0,0,1,0,1,0,1,1,1,0,0,4517
"15267",2,313692,11.9,19286,2,2775,8,134,1,1,8,7600,178,1,26.6519337016575,0,0,1,0,9600,0,187.545454545455,1,2,931,0,316,7.2,539,1,0,1,0,0,92.5,0,0,0,1,2,20,0,4000,0,20.8802831142568,0,718,0,35000,0,2.33666142281372,1.53698630136986,5.7041095890411,2.48634096737679,1.28191739298384,43,1,0,1,0,0,0,0,0,1,0,0,0,4519
"13861",29,45500,2.3,1069,0,1728.33162193699,0,99.930935709739,1,0,39,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,354,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,6,0,0,0,20.8802831142568,0,0,0,10700,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,79,0,1,0,0,0,1,1,1,1,1,0,0,4521
"41106",7,48742,11.9,5822,0,1728.33162193699,3,134,1,0,7,0,164,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,1782,0,77,0,0,0,0,0,0,0,100,0,0,0,0,0,5,0,1300,0,20.8802831142568,0,558,0,17000,0,2.33666142281372,6.62465753424657,6.45753424657534,2.48634096737679,1.28191739298384,31,1,0,1,0,0,1,0,0,1,1,0,1,4522
"49362",6,50200,0.7,362,2,0,0,99.930935709739,1,0,142,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,12000,0,187.545454545455,1,1,93,1,61,0,0,0,0,0,0,0,100,0,0,0,0,2,9,1,2500,0,20.8802831142568,0,0,0,25000,0,2.33666142281372,4.20547945205479,7.53598050258877,2.48634096737679,1.28191739298384,33,1,0,0,1,0,0,1,1,1,1,0,1,4529
"71273",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,1,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,30,0,0,0,0,1,1,1,1,1,1,0,0,4531
"61613",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,1,0,0,0,0,12,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,63,0,1,0,0,1,1,1,1,1,1,0,0,4532
"25562",2,855578,45.6,336441,3,0,3,147,0,0,103,0,137,0,47,1,0,2,0,2500,0,187.545454545455,2,2,11852,0,92,11.2529557030406,0,3,0,3,0,0,91.4,0,0,0,2,4,14,0,0,0,20.8802831142568,0,1629,0,10000,0,2.33666142281372,-0.295890410958904,7.53598050258877,2.48634096737679,1.28191739298384,40,1,0,1,0,0,0,0,0,0,0,0,0,4534
"4091",3,534692,38.9,140385,3,0,2,37,13,6,3,157212,160,0,26.6519337016575,0,0,2,0,102556,1,242,0,1,4464,3,89,0,0,0,0,0,0,0,100,0,0,0,10,7,17,1,4000,0,20.8802831142568,31804,2212,0,18000,0,-0.29041095890411,0.794520547945205,-0.791780821917808,2.48634096737679,-0.542465753424658,71,1,1,0,0,0,0,0,0,1,0,0,0,4535
"33366",32,5000,42.8,2141,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,32,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,21,0,0,0,0,0,1,1,1,1,1,0,0,4536
"3061",19,64367,10.6,2118,0,1728.33162193699,3,81,1,1,19,4954,164,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,0,0,350,0,0,0,0,0,0,0,100,0,0,0,2,0,5,0,2000,0,20.8802831142568,0,368,0,0,0,2.33666142281372,5.37534246575343,7.53598050258877,2.48634096737679,1.28191739298384,39,1,0,1,0,0,1,0,0,1,1,0,0,4540
"48118",4,285210,48.1,60756,3,8781,3,108,6,1,34,29010,364,0,26.6519337016575,0,0,1,6.9,58010,0,187.545454545455,1,1,3955,1,404,9.1,0,1,0,2,0,0,97.7,0,0,0,1,4,15,0,3300,0,66,17820,459,0,11300,7,4.29041095890411,-0.213698630136986,7.53598050258877,-0.252054794520548,1.28191739298384,34,1,0,0,1,0,0,0,0,1,0,0,1,4541
"48457",1,36381,68.7,25003,0,1728.33162193699,3,68,3,1,19,23281,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,6,0,7,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,37,0,0,0,1,0,1,0,1,1,1,0,1,4542
"41789",2,161032,7.2,11591,1,0,2,116,3,2,14,16032,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,12000,0,187.545454545455,1,2,265,2,449,2.9,124,2,0,2,0,0,89.7,0,0,0,2,2,16,0,2000,0,20.8802831142568,0,0,0,10000,0,2.33666142281372,7.28675799086758,37.4575342465753,2.48634096737679,1.28191739298384,86,1,0,0,0,0,0,0,1,1,1,0,1,4544
"11267",10,301442,39.7,68231,4,5649,0,99.930935709739,1,1,56,37290,20,0,6,1,1,1,52.1986768597471,18200,0,187.545454545455,0,3,691,1,152,0,0,18,1,21,1,1,83.9,2,0,0,10,4,30,0,3000,0,0,0,0,0,26000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,47,0,0,0,1,0,0,1,0,0,1,0,0,4546
"64514",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,48,0,1,0,0,1,1,1,1,1,1,0,0,4547
"10188",3,23689,32.7,7746,1,1728.33162193699,0,99.930935709739,8,1,31,9689,368,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,9689,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,5,0,6,1,0,93.7,0,0,0,2,1,6,0,0,0,2,22151,370,0,0,0,3.36986301369863,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,42,0,1,0,0,0,1,1,0,1,1,0,0,4548
"32515",27,0,36.0982772631237,0,0,1728.33162193699,1,108,6,0,46,0,68,0.668493150684932,10,6,6,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,6,0,8,0,0,58.3,0,0,1,3,0,0,0,0,1,10,0,995,0,0,0,2.33666142281372,2.20547945205479,7.53598050258877,2.48634096737679,1.28191739298384,58,0,0,0,0,0,1,0,0,0,1,0,0,4550
"39048",7,119739,62.9,16440,0,1728.33162193699,0,99.930935709739,2,2,22,17539,76,0,47,4,0,1,52.1986768597471,17539,0,187.545454545455,1,5,2518.65422661871,0,165.627093872962,11.2529557030406,0,7,1,8,0,0,75,0,0,1,6,3,4,0,0,3,71,3125,758,0,0,0,1.86849315068493,2.70684931506849,7.53598050258877,2.48634096737679,1.28191739298384,50,0,0,1,0,0,1,1,0,0,1,0,0,4551
"19727",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,1,9,0,0,0,0,19,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,74,0,0,0,0,1,1,1,1,1,1,0,0,4552
"32595",19,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,48,0,0,1,0,0,1,1,1,1,1,0,0,4553
"96592",9,600,84.3,506,0,1728.33162193699,2,107,1,0,59,0,78,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,2,2,2518.65422661871,0,165.627093872962,11.2529557030406,0,2,2,4,0,0,58.3,0,0,2,8,0,2,0,0,9,23,0,1338,0,0,0,2.33666142281372,2.03835616438356,7.53598050258877,2.48634096737679,1.28191739298384,51,0,0,0,0,0,1,0,0,1,1,0,1,4554
"41449",4,73700,0.9,635,1,0,0,99.930935709739,2,0,49,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,72,0,151,0,0,0,0,0,0,0,92.3,1,0,0,0,1,10,0,3000,0,5,0,0,0,12000,0,2.33666142281372,3.14067227136849,12.2904109589041,2.48634096737679,1.28191739298384,58,1,0,0,1,0,0,1,1,1,1,0,1,4556
"12471",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,2,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,32,0,0,1,0,1,1,1,1,1,1,0,0,4557
